EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
3659.96,3636,3634.3,3636.45,3648.34,3672.84,3636.54,3656.83,-0.360352,0.736084,-0.515869,-0.946045,1.98364,0.88501,100,519,0,Text,Left,2273988
3659.96,3635.29,3634.39,3636.54,3648.61,3672.48,3636.99,3657.19,-0.359131,0.733154,-0.515869,-0.88501,2.10571,1.00708,100,520,1,Text,Left,2274335
3660.05,3635.65,3634.22,3636.72,3648.52,3672.93,3636.99,3656.48,-0.358643,0.733154,-0.518311,-0.915527,2.0752,0.915527,100,521,1,Text,Left,2274823
3659.79,3635.2,3634.04,3636.72,3648.34,3672.93,3636.81,3656.66,-0.359619,0.72998,-0.517822,-0.88501,2.01416,0.976562,100,522,1,Text,Left,2275200
3659.96,3635.47,3633.86,3636.63,3648.43,3672.75,3636.63,3656.39,-0.361084,0.733643,-0.51709,-0.946045,1.95312,1.00708,100,523,1,Text,Left,2276222
3659.96,3635.65,3634.04,3636.45,3648.79,3672.84,3636.9,3656.21,-0.361084,0.731689,-0.517578,-0.915527,1.92261,1.00708,100,524,1,Text,Left,2276606
3659.7,3635.65,3633.77,3636.09,3648.79,3672.57,3636.9,3656.21,-0.362061,0.731934,-0.515625,-0.946045,1.92261,1.00708,100,525,1,Text,Left,2276959
3659.7,3635.91,3634.04,3636.36,3648.79,3672.39,3636.99,3656.57,-0.360596,0.732666,-0.515869,-0.976562,1.92261,0.976562,100,526,1,Text,Left,2277816
3659.25,3635.65,3634.22,3636.27,3648.34,3672.66,3636.63,3656.75,-0.360352,0.733398,-0.516846,-1.06812,2.01416,0.946045,100,527,1,Text,Left,2278850
3659.7,3635.65,3634.48,3636.27,3648.7,3672.66,3636.9,3656.66,-0.359131,0.735352,-0.518311,-1.09863,1.98364,0.976562,100,528,1,Text,Left,2280480
3659.7,3635.47,3634.22,3636.36,3648.79,3672.21,3637.08,3656.66,-0.358643,0.736572,-0.516357,-1.00708,1.98364,0.946045,100,529,1,Text,Left,2281767
3659.52,3635.82,3634.48,3636.72,3648.79,3672.75,3636.9,3656.66,-0.358398,0.736084,-0.514648,-0.915527,1.95312,0.88501,100,530,1,Text,Left,2283822
3659.96,3636.27,3634.48,3636.54,3648.61,3673.02,3636.99,3656.57,-0.359131,0.735107,-0.513428,-0.976562,1.98364,0.976562,100,531,1,Text,Left,2284210
3659.79,3635.82,3634.13,3636.09,3648.43,3672.75,3636.54,3656.57,-0.358643,0.734619,-0.512695,-0.946045,2.0752,0.976562,100,532,1,Text,Left,2286362
3659.79,3635.29,3633.95,3636.18,3648.34,3672.57,3636.72,3656.39,-0.358398,0.736328,-0.512695,-1.06812,2.01416,0.946045,100,533,1,Text,Left,2286733
3659.79,3635.2,3634.3,3636.63,3648.16,3672.57,3636.99,3656.83,-0.357422,0.738281,-0.51416,-1.00708,2.01416,1.00708,100,534,1,Text,Left,2287078
3659.7,3635.56,3634.66,3636.54,3648.61,3672.3,3636.99,3656.66,-0.356934,0.737549,-0.513184,-1.06812,1.83105,0.976562,100,535,1,Text,Left,2287407
3659.7,3635.38,3634.66,3636.09,3648.97,3672.66,3636.63,3656.57,-0.357666,0.73877,-0.515381,-1.06812,1.86157,0.915527,100,536,1,Text,Left,2287733
3659.43,3635.65,3634.66,3636.09,3648.61,3672.84,3636.54,3656.83,-0.357666,0.73877,-0.510742,-1.00708,1.95312,0.854492,100,537,1,Text,Left,2288981
3659.43,3635.38,3634.3,3635.82,3648.34,3672.75,3636.63,3657.1,-0.355957,0.738525,-0.51123,-0.976562,1.92261,0.915527,100,538,1,Text,Left,2290431
3659.34,3635.73,3634.57,3636.18,3648.79,3673.11,3636.99,3657.1,-0.356934,0.73877,-0.515381,-0.946045,1.95312,0.946045,100,539,1,Text,Left,2344317
3659.52,3635.73,3634.66,3636.63,3648.79,3673.11,3637.08,3656.66,-0.356445,0.738281,-0.513428,-0.915527,1.92261,0.946045,100,540,1,Text,Left,2344676
3659.7,3636.18,3634.57,3636.54,3648.97,3673.02,3637.17,3656.66,-0.35791,0.736572,-0.512939,-0.88501,2.04468,1.00708,100,541,1,Text,Left,2345463
3659.7,3636,3634.75,3636.54,3648.97,3673.11,3637.08,3656.83,-0.357666,0.736328,-0.513428,-0.976562,2.10571,0.976562,100,542,1,Text,Left,2346513
3659.79,3635.82,3634.04,3636.63,3648.79,3673.2,3636.9,3656.75,-0.357178,0.735596,-0.51416,-0.976562,2.04468,0.946045,100,543,1,Text,Left,2347922
3659.96,3635.82,3634.13,3636.27,3648.52,3673.2,3636.72,3656.57,-0.358154,0.734375,-0.515137,-0.976562,2.04468,0.915527,100,544,1,Text,Left,2354323
3659.96,3636.09,3634.22,3636.72,3648.43,3673.38,3636.99,3656.48,-0.35791,0.736816,-0.513428,-0.946045,1.95312,0.88501,100,545,1,Text,Left,2355295
3659.96,3636.45,3634.22,3636.81,3648.16,3673.2,3636.9,3657.01,-0.357422,0.736084,-0.512207,-0.976562,1.86157,0.88501,100,546,1,Text,Left,2356554
3659.96,3636.27,3634.13,3636.36,3648.16,3673.02,3637.08,3656.83,-0.36084,0.734619,-0.512695,-1.00708,1.83105,0.915527,100,547,1,Text,Left,2360186
3659.43,3636,3634.57,3636.36,3648.52,3672.75,3637.08,3656.57,-0.361816,0.734619,-0.514893,-0.976562,1.80054,0.946045,100,548,1,Text,Left,2360556
3659.43,3636.18,3634.66,3636.63,3648.79,3672.66,3636.9,3656.66,-0.360107,0.734619,-0.516113,-1.06812,1.92261,0.946045,100,549,1,Text,Left,2360876
3659.52,3635.91,3634.22,3636.27,3648.61,3672.93,3637.08,3656.3,-0.359863,0.73584,-0.517578,-1.0376,1.95312,0.976562,100,550,1,Text,Left,2361201
3659.34,3635.65,3634.22,3636.09,3648.7,3672.93,3636.99,3656.66,-0.360596,0.73584,-0.514404,-1.00708,2.01416,1.0376,100,551,1,Text,Left,2361595
3659.34,3635.91,3634.22,3636.45,3648.43,3673.02,3636.99,3656.66,-0.36084,0.733398,-0.515625,-1.06812,1.98364,1.00708,100,552,1,Text,Left,2361917
3659.7,3635.91,3634.22,3636.45,3648.88,3672.93,3636.9,3656.75,-0.360352,0.733154,-0.515869,-0.976562,2.01416,0.88501,100,553,1,Text,Left,2362240
3659.96,3635.82,3634.13,3636.36,3648.52,3672.57,3636.81,3656.66,-0.358643,0.731934,-0.511963,-1.06812,2.04468,1.00708,100,554,1,Text,Left,2362572
3659.79,3635.65,3634.3,3635.82,3648.34,3672.66,3636.9,3656.21,-0.359131,0.732422,-0.516113,-1.0376,2.04468,0.915527,100,555,1,Text,Left,2362893
3659.96,3635.38,3634.48,3636.27,3648.52,3672.93,3636.99,3656.48,-0.359863,0.731445,-0.513428,-0.976562,1.98364,1.00708,100,556,1,Text,Left,2363215
3659.7,3635.38,3634.22,3636.72,3648.61,3672.84,3636.99,3656.57,-0.358154,0.734619,-0.515381,-1.00708,1.95312,0.946045,100,557,1,Text,Left,2363578
3659.61,3635.65,3634.22,3636.45,3648.52,3672.39,3636.72,3656.39,-0.358643,0.735352,-0.517334,-1.0376,1.98364,0.88501,100,558,1,Text,Left,2363906
3659.52,3635.29,3634.22,3636.36,3648.7,3672.39,3636.54,3656.57,-0.360596,0.736084,-0.516113,-1.0376,1.95312,0.915527,100,559,1,Text,Left,2364233
3659.79,3635.73,3634.13,3636.45,3648.97,3672.75,3636.54,3656.57,-0.360352,0.736816,-0.513916,-1.06812,1.92261,0.88501,100,560,1,Text,Left,2382978
3659.79,3635.65,3634.22,3636.54,3648.79,3672.93,3636.63,3656.57,-0.360107,0.735596,-0.510986,-1.06812,1.98364,0.946045,100,561,1,Text,Left,2407749
3660.23,3635.65,3633.86,3636.27,3648.7,3672.66,3636.63,3656.57,-0.358643,0.737549,-0.512939,-1.06812,2.0752,1.00708,100,562,1,Text,Left,2409014
3660.14,3635.82,3634.22,3636.27,3648.52,3672.75,3636.9,3656.75,-0.359863,0.737305,-0.512939,-0.976562,2.01416,0.915527,100,563,1,Text,Left,2410162
3659.7,3635.82,3634.3,3636.72,3648.52,3672.66,3636.72,3656.66,-0.358643,0.736816,-0.512451,-0.854492,2.04468,1.00708,100,564,1,Text,Left,2411721
3659.7,3635.91,3634.39,3636.45,3648.34,3673.02,3637.08,3656.57,-0.358154,0.735352,-0.512695,-0.946045,2.01416,1.06812,100,565,1,Text,Left,2412972
3660.23,3636,3634.66,3636.45,3648.52,3672.93,3637.17,3656.66,-0.360107,0.736328,-0.51416,-0.946045,1.95312,1.00708,100,566,1,Text,Left,2414031
3660.23,3636.09,3634.22,3636.45,3648.43,3673.11,3636.72,3656.66,-0.358887,0.736572,-0.513916,-1.00708,1.89209,0.854492,100,567,1,Text,Left,2420263
3660.14,3635.82,3634.39,3636.27,3648.52,3672.93,3636.54,3656.48,-0.357422,0.736084,-0.512451,-1.15967,1.95312,1.00708,100,568,1,Text,Left,2420690
3659.96,3636.09,3634.22,3636.36,3648.52,3672.84,3636.54,3656.83,-0.358154,0.73584,-0.515381,-1.06812,1.92261,0.976562,100,569,1,Text,Left,2421085
3659.79,3636,3634.39,3636.72,3648.16,3673.2,3636.72,3656.92,-0.358643,0.738281,-0.515869,-1.00708,1.83105,0.976562,100,570,1,Text,Left,2421571
3659.34,3635.65,3634.13,3636.54,3648.16,3672.75,3637.17,3656.57,-0.358398,0.737061,-0.515625,-0.976562,1.86157,0.946045,100,571,1,Text,Left,2421912
2414.35,2390.39,2388.95,2391.1,2402.9,2427.13,2392.08,2411.22,-0.358887,0.737061,-0.513672,-1.0376,1.83105,0.915527,100,572,1,Text,Left,2422346
-2574.92,-2600.49,-2599.51,-2597.36,-2588.24,-2564.01,-2597.45,-2577.96,-0.358643,0.738037,-0.515381,-1.09863,1.92261,0.915527,100,573,1,Text,Left,2422767
-3824.38,-3850.04,-3848.43,-3846.38,-3837.79,-3814.01,-3847.09,-3827.51,-0.358398,0.736572,-0.515625,-0.915527,1.98364,0.946045,100,574,1,Text,Left,2423128
-3824.47,-3849.95,-3848.79,-3846.2,-3837.53,-3814.28,-3847.09,-3827.87,-0.356934,0.737549,-0.512939,-0.976562,1.95312,1.00708,100,575,1,Text,Left,2423527
-3824.47,-3849.78,-3848.61,-3846.29,-3837.17,-3813.83,-3846.82,-3828.05,-0.358154,0.73584,-0.512695,-0.976562,1.98364,0.946045,100,576,1,Text,Left,2423955
-3824.47,-3850.13,-3848.7,-3846.56,-3837.44,-3814.19,-3847.18,-3827.87,-0.356689,0.734619,-0.515869,-0.915527,1.95312,1.00708,100,577,1,Text,Left,2424332
-3824.47,-3850.31,-3848.88,-3846.65,-3837.71,-3814.46,-3847.27,-3827.96,-0.35791,0.734131,-0.511719,-0.946045,1.89209,1.0376,100,578,1,Text,Left,2424725
-3824.56,-3850.31,-3848.97,-3846.82,-3837.79,-3814.46,-3847.36,-3827.87,-0.358643,0.735107,-0.511963,-0.946045,1.89209,0.976562,100,579,1,Text,Left,2425227
-3824.29,-3850.49,-3848.7,-3846.82,-3837.62,-3814.1,-3847.45,-3827.69,-0.360352,0.736328,-0.511719,-1.06812,1.83105,0.976562,100,580,1,Text,Left,2425617
-3824.2,-3849.95,-3848.61,-3846.65,-3837.26,-3814.19,-3847.54,-3828.05,-0.361084,0.735107,-0.516113,-1.06812,1.83105,1.00708,100,581,1,Text,Left,2426160
-3824.29,-3850.13,-3848.7,-3846.74,-3837.26,-3813.92,-3847.09,-3828.05,-0.361572,0.737793,-0.516602,-1.0376,1.89209,0.976562,100,582,1,Text,Left,2426561
-3824.47,-3850.49,-3848.7,-3846.74,-3837.44,-3814.01,-3847,-3827.69,-0.360107,0.735352,-0.517578,-1.0376,1.92261,1.06812,100,583,1,Text,Left,2426890
-3824.47,-3850.49,-3848.7,-3846.74,-3837.44,-3814.01,-3847,-3827.69,-0.360107,0.735352,-0.517578,-1.0376,1.92261,1.06812,100,584,0,Text,Left,2427255
-3824.47,-3850.49,-3848.7,-3846.74,-3837.44,-3814.01,-3847,-3827.69,-0.360107,0.735352,-0.517578,-1.0376,1.92261,1.06812,100,585,0,Text,Left,2427652
-3824.65,-3850.31,-3848.88,-3846.56,-3837.44,-3814.19,-3847,-3827.96,-0.358154,0.733643,-0.513428,-0.823975,1.95312,0.946045,100,586,1,Text,Left,2427969
-3824.47,-3850.22,-3848.43,-3846.56,-3837.35,-3813.74,-3847.09,-3827.6,-0.358154,0.733154,-0.514404,-0.854492,2.01416,1.0376,100,587,1,Text,Left,2428363
-3824.29,-3849.95,-3848.61,-3846.38,-3837.53,-3813.83,-3847.36,-3827.78,-0.358887,0.734619,-0.514404,-1.00708,2.01416,1.12915,100,588,1,Text,Left,2428705
-3824.2,-3850.13,-3849.06,-3846.91,-3837.44,-3813.74,-3847.36,-3827.96,-0.358643,0.734131,-0.516113,-0.976562,1.98364,1.09863,100,589,1,Text,Left,2429074
-3824.74,-3850.13,-3848.88,-3846.91,-3837.71,-3813.57,-3847.09,-3827.87,-0.359375,0.734863,-0.513672,-0.976562,1.95312,1.0376,100,590,1,Text,Left,2429434
-3824.65,-3849.95,-3848.7,-3846.47,-3837.62,-3813.74,-3846.91,-3827.42,-0.360352,0.734619,-0.515137,-1.0376,1.92261,0.976562,100,591,1,Text,Left,2429971
-3824.47,-3850.22,-3848.88,-3846.47,-3837.35,-3814.01,-3847.27,-3827.6,-0.358887,0.737793,-0.515625,-1.09863,1.92261,0.915527,100,592,1,Text,Left,2449329
-3824.38,-3850.04,-3848.7,-3846.47,-3837.17,-3814.19,-3847.09,-3827.87,-0.358154,0.737793,-0.514648,-1.19019,1.92261,1.00708,100,593,1,Text,Left,2472861
-3824.29,-3850.13,-3848.43,-3846.65,-3837.26,-3814.1,-3847.36,-3827.87,-0.360107,0.736328,-0.51416,-1.0376,1.98364,1.06812,100,594,1,Text,Left,2497727
-3823.85,-3849.95,-3848.26,-3846.91,-3837.71,-3814.19,-3847.27,-3827.69,-0.359863,0.736328,-0.515625,-0.946045,2.01416,1.0376,100,595,1,Text,Left,2547437
-3824.03,-3849.95,-3848.34,-3846.91,-3837.79,-3814.19,-3846.91,-3827.6,-0.359375,0.736084,-0.516113,-0.976562,2.04468,0.976562,100,596,1,Text,Left,2547832
-3824.56,-3850.04,-3848.61,-3846.56,-3837.71,-3814.37,-3846.91,-3827.87,-0.357422,0.736572,-0.516357,-0.915527,2.01416,1.00708,100,597,1,Text,Left,2553888
-3824.56,-3849.95,-3848.79,-3846.56,-3837.44,-3814.19,-3846.74,-3827.69,-0.356689,0.738281,-0.514404,-0.976562,2.01416,1.0376,100,598,1,Text,Left,2554408
-3824.29,-3850.4,-3848.61,-3846.38,-3837.71,-3814.01,-3846.38,-3827.6,-0.356934,0.736328,-0.515381,-1.00708,2.0752,0.976562,100,599,1,Text,Left,2554745
-3824.2,-3850.04,-3848.34,-3846.38,-3837.62,-3813.92,-3846.91,-3827.69,-0.358887,0.737061,-0.513184,-1.06812,1.98364,0.946045,100,600,1,Text,Left,2577843
-3824.56,-3850.04,-3848.7,-3846.65,-3837.71,-3814.19,-3847.36,-3827.6,-0.359863,0.737305,-0.513428,-1.06812,1.95312,0.946045,100,601,1,Text,Left,2603157
-3824.56,-3850.13,-3848.61,-3846.56,-3837.17,-3814.28,-3847.27,-3827.96,-0.359375,0.736328,-0.511963,-1.06812,1.89209,0.946045,100,602,1,Text,Left,2609249
-3824.29,-3850.04,-3848.61,-3846.56,-3837.44,-3814.1,-3847.36,-3827.69,-0.358154,0.736328,-0.517578,-0.976562,1.92261,0.915527,100,603,1,Text,Left,2610165
-3824.56,-3850.04,-3848.7,-3846.91,-3837.79,-3814.01,-3847,-3827.6,-0.357666,0.736816,-0.518555,-0.976562,1.98364,0.946045,100,604,1,Text,Left,2611700
-3824.38,-3850.04,-3848.61,-3846.82,-3837.62,-3814.01,-3847.09,-3827.69,-0.357666,0.736816,-0.515625,-1.00708,1.92261,0.946045,100,605,1,Text,Left,2612627
-3824.74,-3850.13,-3848.61,-3846.56,-3837.62,-3814.01,-3847.18,-3827.6,-0.359131,0.738037,-0.51416,-1.00708,1.95312,0.946045,100,606,1,Text,Left,2614164
-3824.83,-3850.22,-3848.61,-3846.82,-3837.35,-3814.19,-3847,-3827.51,-0.360596,0.738037,-0.511963,-1.06812,1.98364,0.976562,100,607,1,Text,Left,2615296
-3824.47,-3850.22,-3848.88,-3847,-3837.08,-3814.19,-3847.09,-3827.51,-0.359619,0.738525,-0.513916,-0.88501,2.01416,0.976562,100,608,1,Text,Left,2616585
-3824.47,-3849.95,-3848.43,-3846.82,-3837.53,-3814.28,-3847.09,-3827.69,-0.358643,0.734619,-0.515137,-0.854492,2.04468,0.88501,100,609,1,Text,Left,2617681
-3824.29,-3850.13,-3848.61,-3846.74,-3837.62,-3814.46,-3847.18,-3827.78,-0.35791,0.733643,-0.515137,-0.88501,1.95312,0.946045,100,610,1,Text,Left,2722829
-3824.92,-3850.22,-3848.52,-3846.47,-3837.62,-3814.19,-3847.54,-3827.96,-0.35791,0.734131,-0.514648,-0.88501,1.92261,0.915527,100,611,1,Text,Left,2723206
-3824.56,-3850.04,-3848.61,-3846.82,-3837.35,-3814.01,-3847.09,-3827.69,-0.358643,0.735107,-0.512939,-0.946045,2.01416,0.976562,100,612,1,Text,Left,2723530
-3824.47,-3850.22,-3848.97,-3846.56,-3837.26,-3814.01,-3847,-3827.87,-0.360107,0.734619,-0.51416,-1.00708,1.98364,0.823975,100,613,1,Text,Left,2723852
-3824.74,-3850.13,-3848.88,-3847,-3837.44,-3813.83,-3847.27,-3828.23,-0.359863,0.734619,-0.512939,-1.00708,2.01416,0.854492,100,614,1,Text,Left,2724182
-3824.56,-3850.22,-3848.61,-3846.82,-3837.26,-3814.19,-3846.91,-3828.14,-0.358887,0.733887,-0.511963,-1.00708,1.98364,0.88501,100,615,1,Text,Left,2724503
-3824.56,-3849.95,-3848.43,-3846.82,-3837.08,-3814.01,-3846.82,-3827.69,-0.360107,0.733398,-0.515381,-1.00708,1.98364,0.915527,100,616,1,Text,Left,2724825
-3824.74,-3850.04,-3848.61,-3846.82,-3837.08,-3814.1,-3847.09,-3827.6,-0.360107,0.734619,-0.51709,-1.0376,1.98364,0.976562,100,617,1,Text,Left,2725471
-3824.47,-3849.95,-3848.88,-3846.65,-3837.53,-3814.28,-3847.18,-3827.87,-0.36084,0.73584,-0.516113,-1.0376,2.01416,0.976562,100,618,1,Text,Left,2725824
-3824.47,-3849.95,-3848.7,-3846.65,-3837.62,-3814.19,-3847.18,-3827.87,-0.36084,0.73584,-0.51416,-0.946045,2.01416,0.915527,100,619,1,Text,Left,2726160
-3824.47,-3850.13,-3848.52,-3846.38,-3837.26,-3814.19,-3847.36,-3827.69,-0.359131,0.734863,-0.513184,-1.00708,1.95312,0.915527,100,620,1,Text,Left,2727626
-3824.56,-3849.78,-3848.43,-3846.91,-3837.17,-3814.01,-3847.09,-3827.6,-0.360107,0.734131,-0.514648,-0.946045,1.95312,0.915527,100,621,1,Text,Left,2727972
-3824.83,-3849.95,-3848.61,-3846.65,-3837.35,-3813.74,-3847.09,-3827.78,-0.359375,0.734131,-0.515137,-0.946045,1.98364,0.915527,100,622,1,Text,Left,2728311
-3824.56,-3850.31,-3849.06,-3846.56,-3837.44,-3814.01,-3847.36,-3827.6,-0.35791,0.733154,-0.515381,-0.946045,1.89209,0.88501,100,623,1,Text,Left,2728631
-3824.47,-3850.04,-3848.88,-3846.47,-3837.62,-3814.01,-3847.27,-3827.51,-0.35791,0.734131,-0.512939,-1.0376,1.95312,0.976562,100,624,1,Text,Left,2730152
-3824.56,-3850.22,-3848.26,-3846.65,-3837.44,-3813.92,-3846.65,-3827.6,-0.360596,0.734619,-0.512939,-1.06812,1.95312,1.0376,100,625,1,Text,Left,2730820
-3824.92,-3850.22,-3848.08,-3847.09,-3837.71,-3814.19,-3847.09,-3828.23,-0.361328,0.737061,-0.515869,-1.00708,1.92261,1.00708,100,626,1,Text,Left,2731547
-3824.56,-3850.04,-3848.52,-3846.82,-3837.79,-3814.19,-3847.27,-3828.14,-0.360352,0.736816,-0.517578,-1.00708,1.98364,0.946045,100,627,1,Text,Left,2732833
-3824.12,-3850.22,-3848.52,-3846.65,-3837.71,-3813.83,-3846.91,-3827.96,-0.360107,0.737549,-0.515137,-0.976562,1.98364,0.976562,100,628,1,Text,Left,2734017
-3824.38,-3850.22,-3848.7,-3846.56,-3837.62,-3813.39,-3847.09,-3828.14,-0.358398,0.735596,-0.514893,-0.976562,1.92261,0.915527,100,629,1,Text,Left,2735286
-3824.92,-3850.04,-3848.7,-3846.65,-3837.44,-3813.83,-3847,-3828.05,-0.355713,0.735352,-0.51709,-1.00708,2.04468,1.00708,100,630,1,Text,Left,2736409
-3824.83,-3849.95,-3848.7,-3846.47,-3836.99,-3813.92,-3846.82,-3827.78,-0.355713,0.736084,-0.515381,-1.09863,2.01416,1.06812,100,631,1,Text,Left,2737711
-3824.56,-3849.95,-3848.61,-3846.74,-3836.99,-3813.83,-3846.91,-3828.14,-0.358154,0.734863,-0.516602,-0.946045,1.98364,1.0376,100,632,1,Text,Left,2739232
-3824.47,-3850.04,-3848.26,-3846.82,-3837.17,-3813.74,-3847.54,-3828.05,-0.355469,0.735596,-0.513916,-0.976562,1.95312,1.00708,100,633,1,Text,Left,2740245
-3824.38,-3850.13,-3848.7,-3846.38,-3837.53,-3813.83,-3847.09,-3828.05,-0.354736,0.736328,-0.51416,-1.0376,1.98364,0.946045,100,634,1,Text,Left,2741450
-3824.47,-3850.13,-3848.61,-3846.38,-3837.79,-3814.28,-3847.09,-3827.69,-0.358154,0.736816,-0.511963,-1.06812,1.86157,0.915527,100,635,1,Text,Left,2742627
-2579.12,-2604.78,-2603.26,-2601.03,-2591.64,-2568.57,-2601.83,-2582.16,-0.360107,0.737305,-0.509033,-0.946045,1.86157,0.823975,100,636,1,Text,Left,2744011
2410.23,2385.83,2385.2,2387.52,2398.88,2423.2,2387.52,2407.55,-0.359131,0.737061,-0.509766,-0.976562,1.89209,0.946045,100,637,1,Text,Left,2749315
3659.7,3635.56,3634.04,3636.36,3648.61,3672.57,3637.08,3656.57,-0.359131,0.738281,-0.51416,-0.946045,1.92261,0.976562,100,638,1,Text,Left,2774345
3659.61,3635.38,3634.3,3636.54,3648.34,3672.93,3636.54,3656.3,-0.359375,0.737305,-0.515381,-1.00708,1.95312,0.976562,100,639,1,Text,Left,2800248
3659.7,3635.56,3634.48,3636.36,3648.34,3673.29,3636.72,3656.75,-0.36084,0.737549,-0.514404,-0.976562,1.98364,1.00708,100,640,1,Text,Left,2800594
3659.7,3635.56,3634.13,3635.82,3648.52,3672.84,3636.9,3656.92,-0.357422,0.736084,-0.515137,-0.88501,1.98364,0.976562,100,641,1,Text,Left,2800930
3659.79,3635.91,3634.13,3636.54,3648.79,3673.02,3636.99,3656.66,-0.358887,0.734375,-0.513916,-0.976562,2.01416,1.00708,100,642,1,Text,Left,2801255
3659.87,3635.47,3634.13,3636.45,3648.61,3672.93,3636.72,3656.57,-0.358398,0.734375,-0.511719,-0.976562,1.98364,1.00708,100,643,1,Text,Left,2801577
3659.96,3635.65,3634.48,3636.54,3648.52,3672.93,3636.72,3656.83,-0.357178,0.733643,-0.511719,-0.88501,2.01416,0.915527,100,644,1,Text,Left,2801905
3659.96,3635.2,3634.13,3636.54,3648.34,3672.75,3636.72,3656.92,-0.358887,0.733398,-0.510742,-0.88501,1.98364,0.976562,100,645,1,Text,Left,2802224
3659.79,3635.56,3634.3,3636.54,3648.16,3672.57,3636.9,3656.83,-0.359131,0.732666,-0.512695,-0.854492,1.95312,0.88501,100,646,1,Text,Left,2802548
3659.7,3635.91,3634.66,3636.45,3648.16,3672.48,3636.9,3656.83,-0.358887,0.733154,-0.513428,-0.88501,1.92261,0.915527,100,647,1,Text,Left,2802870
3659.96,3635.56,3634.13,3636.36,3648.25,3672.66,3636.81,3656.92,-0.359131,0.732666,-0.515625,-0.976562,1.89209,0.915527,100,648,1,Text,Left,2803979
3659.87,3635.65,3633.77,3635.91,3648.52,3672.66,3636.9,3657.01,-0.359863,0.733154,-0.514893,-0.946045,1.92261,0.915527,100,649,1,Text,Left,2805220
3659.79,3635.91,3634.39,3636.09,3648.79,3672.93,3637.08,3656.83,-0.361816,0.735352,-0.513916,-0.976562,1.98364,0.976562,100,650,1,Text,Left,2806432
3659.7,3635.65,3634.84,3636.54,3648.79,3673.11,3637.17,3656.57,-0.36084,0.736328,-0.515869,-0.88501,1.92261,1.0376,100,651,1,Text,Left,2811757
3659.79,3635.56,3634.39,3636.81,3648.52,3672.75,3636.36,3656.83,-0.360596,0.73584,-0.515869,-1.0376,2.01416,0.976562,100,652,1,Text,Left,2812102
3659.87,3635.82,3634.39,3636.63,3648.34,3672.66,3636.72,3657.01,-0.358643,0.733887,-0.51709,-1.0376,2.04468,0.976562,100,653,1,Text,Left,2812451
3659.79,3635.65,3634.3,3636.09,3648.52,3672.93,3636.63,3657.01,-0.358154,0.731934,-0.515381,-0.976562,1.98364,0.946045,100,654,1,Text,Left,2812775
3659.79,3635.38,3634.48,3636.27,3648.52,3672.75,3636.63,3656.57,-0.357422,0.733154,-0.51416,-0.946045,2.01416,0.88501,100,655,1,Text,Left,2813092
3659.96,3635.56,3634.22,3636.27,3648.16,3673.02,3636.72,3656.57,-0.358154,0.734375,-0.513184,-1.00708,2.0752,1.00708,100,656,1,Text,Left,2813412
3659.79,3635.82,3634.04,3636.81,3648.52,3673.11,3636.72,3657.19,-0.359131,0.734619,-0.514404,-0.976562,1.98364,0.976562,100,657,1,Text,Left,2813820
3659.61,3636,3634.13,3636.99,3648.88,3672.84,3636.9,3657.1,-0.358398,0.734375,-0.514648,-1.00708,2.04468,1.00708,100,658,1,Text,Left,2814142
3659.96,3635.82,3634.39,3636.72,3648.61,3672.84,3636.72,3656.83,-0.356689,0.733643,-0.518311,-1.00708,2.01416,0.915527,100,659,1,Text,Left,2814540
3659.87,3636.09,3633.95,3636.36,3648.43,3673.02,3636.99,3656.66,-0.358398,0.735352,-0.516113,-1.06812,1.95312,0.915527,100,660,1,Text,Left,2814987
3659.87,3636.09,3633.95,3636,3648.52,3672.75,3636.99,3656.66,-0.358398,0.736572,-0.515137,-1.0376,1.86157,0.88501,100,661,1,Text,Left,2815370
3659.79,3635.82,3634.39,3636.27,3648.79,3672.57,3636.99,3656.66,-0.359131,0.736084,-0.513672,-0.946045,1.92261,1.0376,100,662,1,Text,Left,2815822
3659.61,3636.09,3634.39,3636.63,3649.06,3672.66,3636.9,3656.39,-0.359619,0.734375,-0.513916,-0.915527,1.95312,1.0376,100,663,1,Text,Left,2816295
3659.61,3635.82,3634.48,3636.81,3648.97,3672.75,3636.72,3656.66,-0.358154,0.736084,-0.516357,-1.00708,2.04468,1.06812,100,664,1,Text,Left,2816787
3659.43,3635.73,3634.66,3636.45,3648.79,3672.75,3636.72,3656.75,-0.359619,0.736328,-0.513184,-0.946045,2.01416,0.915527,100,665,1,Text,Left,2817231
3659.43,3635.73,3634.66,3636.45,3648.79,3672.75,3636.72,3656.75,-0.359619,0.736328,-0.513184,-0.946045,2.01416,0.915527,100,666,0,Text,Left,2817579
3659.7,3635.65,3634.3,3637.08,3648.25,3672.66,3636.81,3656.66,-0.357178,0.737305,-0.512939,-1.00708,2.04468,0.946045,100,667,1,Text,Left,2817888
3659.87,3635.82,3634.13,3636.9,3648.07,3672.84,3636.9,3656.83,-0.357178,0.737305,-0.512695,-1.00708,1.98364,0.915527,100,668,1,Text,Left,2818226
