EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
3641.64,3613.29,3608.73,3610.7,3627.6,3659.61,3614.1,3638.6,0.0661621,0.976562,-0.176758,-1.46484,0.274658,-0.366211,66.6667,46,1,Arrow,Right,596811
3642.89,3614.46,3609.9,3612.13,3628.49,3660.23,3615.17,3639.22,0.0695801,0.977539,-0.174316,-1.43433,0.213623,-0.244141,66.6667,47,1,Arrow,Right,599235
3643.42,3614.63,3611.24,3612.94,3629.3,3660.41,3615.71,3639.85,0.0708008,0.977295,-0.178467,-1.43433,0.274658,-0.152588,66.6667,48,1,Arrow,Right,601483
3643.69,3615.71,3612.31,3613.47,3629.66,3660.77,3616.6,3640.56,0.0715332,0.977783,-0.17627,-1.37329,0.427246,-0.0610352,66.6667,49,1,Arrow,Right,655610
3644.77,3616.6,3612.76,3614.81,3630.46,3660.86,3617.32,3641.37,0.0734863,0.97876,-0.175537,-1.43433,0.610352,0.152588,66.6667,50,1,Arrow,Right,657974
3645.03,3617.76,3613.29,3616.07,3631.35,3661.31,3617.94,3642.26,0.0725098,0.979736,-0.174561,-1.46484,0.701904,0.305176,66.6667,51,1,Arrow,Right,660559
3645.57,3618.57,3614.46,3616.6,3632.07,3661.48,3618.66,3642.71,0.0705566,0.980469,-0.174072,-1.52588,0.854492,0.366211,66.6667,52,1,Arrow,Right,662947
3646.28,3618.75,3615.71,3617.41,3632.87,3662.02,3619.28,3642.71,0.0712891,0.981201,-0.171143,-1.58691,0.946045,0.579834,66.6667,53,1,Arrow,Right,665397
3646.55,3619.46,3616.15,3618.39,3632.96,3663.09,3620.09,3644.05,0.0686035,0.979736,-0.169434,-1.70898,1.0376,0.762939,66.6667,54,1,Arrow,Right,718265
3647.27,3620.09,3616.78,3619.11,3634.04,3663.72,3620.8,3644.32,0.0671387,0.979492,-0.170654,-1.70898,1.19019,1.06812,66.6667,55,1,Arrow,Right,723288
3648.07,3620.89,3617.76,3619.91,3634.57,3663.72,3621.43,3645.03,0.065918,0.976807,-0.169434,-1.7395,1.15967,1.19019,66.6667,56,1,Arrow,Right,723513
3648.79,3621.34,3618.48,3620.54,3635.38,3663.99,3622.15,3645.3,0.0632324,0.977051,-0.170654,-1.77002,1.28174,1.40381,66.6667,57,1,Arrow,Right,723672
3649.24,3622.23,3618.75,3621.34,3636,3664.26,3623.31,3645.3,0.0617676,0.976074,-0.171387,-1.80054,1.2207,1.5564,66.6667,58,1,Arrow,Right,723824
3649.15,3623.04,3619.55,3622.15,3636.54,3664.7,3623.75,3645.84,0.0622559,0.976807,-0.171875,-1.64795,1.2207,1.61743,66.6667,59,1,Arrow,Right,723977
